2024-02-24 20:22:55.247 [main] INFO  org.springframework.boot.test.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.example.microservice1.SprintBootDemoApplicationTests], using SpringBootContextLoader
2024-02-25 16:25:36.879 [main] INFO  org.springframework.test.context.support.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.example.microservice1.SprintBootDemoApplicationTests]: SprintBootDemoApplicationTests does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2024-02-25 16:25:36.962 [main] INFO  org.springframework.boot.test.context.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.example.microservice1.SprintBootDemoApplication for test class com.example.microservice1.SprintBootDemoApplicationTests
2024-02-25 16:25:37.026 [main] INFO  org.springframework.boot.test.context.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2024-02-25 16:25:37.034 [main] INFO  org.springframework.boot.test.context.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@2ef8a8c3, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@24f43aa3, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@63fd4873, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@1e11bc55, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@7544a1e4, org.springframework.test.context.support.DirtiesContextTestExecutionListener@70e0accd, org.springframework.test.context.transaction.TransactionalTestExecutionListener@7957dc72, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@6ab72419, org.springframework.test.context.event.EventPublishingTestExecutionListener@3aacf32a, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@4fdfa676, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@82c57b3, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@5be82d43, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@600b0b7, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@345e5a17, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@5ea502e0]
2024-02-25 16:25:37.262 [main] INFO  com.example.microservice1.SprintBootDemoApplicationTests - Starting SprintBootDemoApplicationTests using Java 17.0.10 on Amit with PID 3508 (started by mailf in D:\workspace-spring-tool-suite\SprintBootDemo)
2024-02-25 16:25:37.266 [main] INFO  com.example.microservice1.SprintBootDemoApplicationTests - No active profile set, falling back to default profiles: default
2024-02-25 16:25:37.933 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-02-25 16:25:38.008 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 66 ms. Found 2 JPA repository interfaces.
2024-02-25 16:25:38.348 [main] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.ws.config.annotation.DelegatingWsConfiguration' of type [org.springframework.ws.config.annotation.DelegatingWsConfiguration$$EnhancerBySpringCGLIB$$1a9055d3] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-02-25 16:25:38.384 [main] INFO  org.springframework.ws.soap.addressing.server.AnnotationActionEndpointMapping - Supporting [WS-Addressing August 2004, WS-Addressing 1.0]
2024-02-25 16:25:38.629 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2024-02-25 16:25:38.839 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2024-02-25 16:25:38.921 [main] INFO  org.hibernate.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2024-02-25 16:25:38.990 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.6.4.Final
2024-02-25 16:25:39.245 [main] INFO  org.hibernate.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2024-02-25 16:25:39.370 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQLDialect
2024-02-25 16:25:39.816 [main] INFO  org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2024-02-25 16:25:39.820 [main] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2024-02-25 16:25:40.711 [main] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2024-02-25 16:25:41.496 [main] INFO  com.example.microservice1.SprintBootDemoApplicationTests - Started SprintBootDemoApplicationTests in 4.427 seconds (JVM running for 5.401)
2024-02-25 16:25:41.919 [SpringApplicationShutdownHook] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2024-02-25 16:25:41.925 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2024-02-25 16:25:41.934 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2024-02-25 16:56:17.091 [main] INFO  org.springframework.boot.test.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.example.microservice1.SprintBootDemoApplicationTests], using SpringBootContextLoader
2024-02-25 16:56:17.096 [main] INFO  org.springframework.test.context.support.AbstractContextLoader - Could not detect default resource locations for test class [com.example.microservice1.SprintBootDemoApplicationTests]: no resource found for suffixes {-context.xml, Context.groovy}.
2024-02-25 16:56:17.097 [main] INFO  org.springframework.test.context.support.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.example.microservice1.SprintBootDemoApplicationTests]: SprintBootDemoApplicationTests does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2024-02-25 16:56:17.175 [main] INFO  org.springframework.boot.test.context.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.example.microservice1.SprintBootDemoApplication for test class com.example.microservice1.SprintBootDemoApplicationTests
2024-02-25 16:56:17.237 [main] INFO  org.springframework.boot.test.context.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2024-02-25 16:56:17.249 [main] INFO  org.springframework.boot.test.context.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@2ef8a8c3, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@24f43aa3, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@63fd4873, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@1e11bc55, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@7544a1e4, org.springframework.test.context.support.DirtiesContextTestExecutionListener@70e0accd, org.springframework.test.context.transaction.TransactionalTestExecutionListener@7957dc72, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@6ab72419, org.springframework.test.context.event.EventPublishingTestExecutionListener@3aacf32a, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@4fdfa676, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@82c57b3, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@5be82d43, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@600b0b7, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@345e5a17, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@5ea502e0]
2024-02-25 16:56:17.471 [main] INFO  com.example.microservice1.SprintBootDemoApplicationTests - Starting SprintBootDemoApplicationTests using Java 17.0.10 on Amit with PID 34152 (started by mailf in D:\workspace-spring-tool-suite\SprintBootDemo)
2024-02-25 16:56:17.476 [main] INFO  com.example.microservice1.SprintBootDemoApplicationTests - No active profile set, falling back to default profiles: default
2024-02-25 16:56:18.112 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-02-25 16:56:18.171 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 47 ms. Found 2 JPA repository interfaces.
2024-02-25 16:56:18.543 [main] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.ws.config.annotation.DelegatingWsConfiguration' of type [org.springframework.ws.config.annotation.DelegatingWsConfiguration$$EnhancerBySpringCGLIB$$56e83d9a] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-02-25 16:56:18.593 [main] INFO  org.springframework.ws.soap.addressing.server.AnnotationActionEndpointMapping - Supporting [WS-Addressing August 2004, WS-Addressing 1.0]
2024-02-25 16:56:18.833 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2024-02-25 16:56:19.069 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2024-02-25 16:56:19.185 [main] INFO  org.hibernate.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2024-02-25 16:56:19.265 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.6.4.Final
2024-02-25 16:56:19.569 [main] INFO  org.hibernate.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2024-02-25 16:56:19.751 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQLDialect
2024-02-25 16:56:20.276 [main] INFO  org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2024-02-25 16:56:20.281 [main] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2024-02-25 16:56:21.132 [main] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2024-02-25 16:56:22.092 [main] INFO  com.example.microservice1.SprintBootDemoApplicationTests - Started SprintBootDemoApplicationTests in 4.809 seconds (JVM running for 5.809)
2024-02-25 16:56:23.124 [SpringApplicationShutdownHook] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2024-02-25 16:56:23.126 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2024-02-25 16:56:23.131 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2024-02-25 17:31:30.650 [main] INFO  org.springframework.boot.test.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.example.microservice1.SprintBootDemoApplicationTests], using SpringBootContextLoader
2024-02-25 17:31:30.656 [main] INFO  org.springframework.test.context.support.AbstractContextLoader - Could not detect default resource locations for test class [com.example.microservice1.SprintBootDemoApplicationTests]: no resource found for suffixes {-context.xml, Context.groovy}.
2024-02-25 17:31:30.656 [main] INFO  org.springframework.test.context.support.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.example.microservice1.SprintBootDemoApplicationTests]: SprintBootDemoApplicationTests does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2024-02-25 17:31:30.746 [main] INFO  org.springframework.boot.test.context.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.example.microservice1.SprintBootDemoApplication for test class com.example.microservice1.SprintBootDemoApplicationTests
2024-02-25 17:31:30.807 [main] INFO  org.springframework.boot.test.context.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2024-02-25 17:31:30.821 [main] INFO  org.springframework.boot.test.context.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@2ef8a8c3, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@24f43aa3, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@63fd4873, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@1e11bc55, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@7544a1e4, org.springframework.test.context.support.DirtiesContextTestExecutionListener@70e0accd, org.springframework.test.context.transaction.TransactionalTestExecutionListener@7957dc72, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@6ab72419, org.springframework.test.context.event.EventPublishingTestExecutionListener@3aacf32a, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@4fdfa676, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@82c57b3, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@5be82d43, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@600b0b7, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@345e5a17, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@5ea502e0]
